,label,image_path
62,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/15372cefef92b68b_180.jpg
63,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/16216159b72875e0_188.jpg
64,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/175002557254dd3d_194.jpg
65,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/17c9c6568b5a37a0_197.jpg
66,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1920e26ce5a89a72_209.jpg
67,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/192e89bae540e063_211.jpg
68,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/19e15669916ca486_213.jpg
69,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1a52a0cae0227301_216.jpg
70,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1a8903aca80443c7_217.jpg
71,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1a8c03f6bab92186_218.jpg
72,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1af8ca8ff76d4534_222.jpg
73,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1b52df2eeef52c8f_226.jpg
74,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1beeb6036a2643ba_232.jpg
75,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1c18afa3f458de7b_233.jpg
76,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1c3b3a1a7bdd1cec_235.jpg
77,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1c59a32f4794aebf_237.jpg
78,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1cd0af33ead27cf2_239.jpg
79,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1cd984553fbed8b8_241.jpg
80,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1d8c2abc686c4e89_247.jpg
81,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1df3dccb045adc54_248.jpg
82,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1e007e522e9be540_249.jpg
83,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1e8f8a656d8b82e7_257.jpg
84,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1f69f073fb18cd7f_258.jpg
85,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/1fb7045d305a5992_261.jpg
86,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/203e350a6623de63_268.jpg
87,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/20ef2421b4c6b64f_272.jpg
88,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2111fd79d2f1a112_274.jpg
89,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/21402a0796bf7ac5_275.jpg
90,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2390d556519cfb0f_295.jpg
91,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/23e02897742db0bf_296.jpg
92,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/246dbd96dd6a52b1_299.jpg
93,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/24756951c5f7edc3_300.jpg
94,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/24ef39e6268ed0cf_303.jpg
95,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2574527802c5c2d5_306.jpg
96,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/25bf597821b4abc1_309.jpg
97,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/25de97d51679a6f6_311.jpg
98,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/267ca236acdd19db_313.jpg
99,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/26c08b239c68e020_317.jpg
100,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2862519ca7454e18_328.jpg
101,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/28773343c697b1f6_329.jpg
102,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/29781b03c82a0225_336.jpg
103,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/29b7a25f8c3fe8b1_339.jpg
104,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2a345a06e72e8ff3_343.jpg
105,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2a7b9bfdb06f0d8d_346.jpg
106,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2a81a963126af165_348.jpg
107,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2b4b954fcf5d6c53_349.jpg
108,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2b5383b5183f99d9_351.jpg
109,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2b6e5c73334f1cf0_352.jpg
110,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2ca7aee95f73d8c5_358.jpg
111,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2d3578c62c2970f9_359.jpg
112,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2d684c32972a5b27_360.jpg
113,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2dc56b94f5c7c0eb_363.jpg
114,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2dd46d52f3a240f5_365.jpg
115,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2e20007a06fe6d0f_368.jpg
116,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2e57f41b4224754a_369.jpg
117,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2e7ed8e702044f75_370.jpg
118,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2ebf61460f2bb2d8_372.jpg
119,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2ee380f2cd34f9ac_373.jpg
120,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2eef66a1e9c55927_374.jpg
121,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2f2fc632a55b5ccc_376.jpg
122,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2fc366b83174ca6d_384.jpg
123,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/2fc8db646e37e816_385.jpg
124,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/30e1b71877249e3d_395.jpg
125,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/315b253d8794a989_398.jpg
126,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/32775654821d9a69_407.jpg
127,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/328130bbe24d04a4_408.jpg
128,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3293d13c6e3236b8_409.jpg
129,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/32acea20ae92427b_410.jpg
130,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/33acfcbf42a15543_417.jpg
131,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/33c0bf5629e14b4d_419.jpg
132,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/33e0ae7d6d11d1f4_420.jpg
133,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/33e964876f2429a3_421.jpg
134,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/343edc84889aa452_424.jpg
135,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3461678edba719bd_425.jpg
136,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/34a26dafcc025aa8_428.jpg
137,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/35f13a978579df35_438.jpg
138,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/35f2ccd5554862a5_439.jpg
139,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/360912b59654b0fb_441.jpg
140,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/362dd8b1a60628c2_443.jpg
141,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/378a00ab1480430e_452.jpg
142,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/38282592d8509f57_459.jpg
143,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/384ea6d446b00d07_462.jpg
144,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/38b35b8c57daf650_463.jpg
145,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/392c701e3eea07b2_465.jpg
146,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3941ce8bea1a24d3_466.jpg
147,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/395da94891c1d79f_467.jpg
148,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/39af08cc0431aded_469.jpg
149,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/39eddde7bb33969c_473.jpg
150,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3a83738fe15cf10e_479.jpg
151,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3a8ea22f468c1375_480.jpg
152,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3b0f2810827a0370_485.jpg
153,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3b1caf6b533ded0d_486.jpg
154,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3bf6081fae8f3f20_489.jpg
155,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3c09cf166cdcfe33_491.jpg
156,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3c0aa1302ee0186f_492.jpg
157,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3c46eb14d76dab62_493.jpg
158,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3cab86d747cc20ab_498.jpg
159,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3cf3954c63d025b2_501.jpg
160,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3d028952c6c56323_502.jpg
161,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3d05e01b43e0a80d_503.jpg
162,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3d41cd0f80582830_505.jpg
163,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3d98480b18c4e0dc_509.jpg
164,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3edf03d29b617e1a_515.jpg
165,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3f0641366bf27a59_516.jpg
166,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3f3284afe30801f6_517.jpg
167,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/3f4de21ea0aa847e_518.jpg
168,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/40674deff00a9a02_523.jpg
169,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/40d92d174860760e_525.jpg
170,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/40dcea53a0538cfb_526.jpg
171,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/41e74f1b82123d5d_530.jpg
172,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/421034673af2bedf_531.jpg
173,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/422a627dfa5bbe26_533.jpg
174,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/427e15ffcce9c4a8_534.jpg
175,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/429b47cb25791430_536.jpg
176,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/42e782fd532ef688_539.jpg
177,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4310a5c852f98ea5_540.jpg
178,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/432f446862399850_541.jpg
179,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/435e7836f95504dd_542.jpg
180,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/43c1b361fbd0cdc6_545.jpg
181,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/43f6175ee64eebc6_548.jpg
182,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4406356c75ad5e03_549.jpg
183,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4437d182dea7572b_554.jpg
184,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/45089956d77584a8_560.jpg
185,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4534bd79f3e6b736_561.jpg
186,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4557a8d7355781a3_562.jpg
187,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4687f8df5d7fe8e7_571.jpg
188,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/468d31c6cd5a24ba_572.jpg
189,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/46d8af16670f13f5_576.jpg
190,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/47345b3c206c48e3_578.jpg
191,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4783d186bd5e1ce2_581.jpg
192,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/47b1e548bae3f9ad_582.jpg
193,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/481827dfcd2db5ff_584.jpg
194,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/48787554ffb8243b_590.jpg
195,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/488919d50ee560b8_591.jpg
196,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4903ecd38a395ce6_594.jpg
197,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/490d3585e4cbd306_596.jpg
198,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4918c6c08125c1b2_597.jpg
199,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/49595b1dd7196f09_599.jpg
200,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4a447d6243a9bd55_602.jpg
201,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4ab5ce967ff144da_608.jpg
202,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4afff11490e48209_611.jpg
203,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4b06aa874b6fb4fe_612.jpg
204,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4b1817613c688e9d_613.jpg
205,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4b92b90d1bdb80d7_618.jpg
206,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4bd287ee2fc1861f_621.jpg
207,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4c33b4a2c7734bb6_623.jpg
208,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4c3b2abb6f543d82_624.jpg
209,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4ca9a2e65b95713c_626.jpg
210,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4caafd1e5e15b5ff_627.jpg
211,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4d27becf3335ecf3_632.jpg
212,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4d71552c053d77a2_634.jpg
213,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4e140ceacfd8a058_638.jpg
214,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4e2c8ddf5fcfd9b0_640.jpg
215,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4fbe2a8ed84e0792_650.jpg
216,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/4ffc213fcce6aa70_651.jpg
217,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/50d788260ae95cc5_656.jpg
218,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/50e01f0de89d7f52_657.jpg
219,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/50e70ee66f97eee3_658.jpg
220,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/50f387801af2d506_660.jpg
221,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/521c0754a902d9fb_667.jpg
222,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/529fd1e55cd04daf_669.jpg
223,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/52e7b55c9177744d_672.jpg
224,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/52ea85b2a2c0b2f6_673.jpg
225,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/531eef9ece5513f7_676.jpg
226,salamander,/workspace/COMP3608-Project/animal-clef-2025/images/SalamanderID2025/query/images/5461ed725dab4f0e_685.jpg
